Order ID,Customer ID,Customer Country,Order Datetime,Order Source,Sales POC,Order Value
102053,1739,Spain,17-08-2023 23:19,Other,Peter Ferguson,3746
1617273,547,USA,18-08-2023 00:04,App,Wendy Victorino,2095
133922,1441,Australia,18-08-2023 00:09,Other,Dean Cassidy,4932
978704,307,France,18-08-2023 00:49,Other,Veysel Oeztan,5631
573613,1477,Spain,18-08-2023 01:17,App,Victoria Ashworth,7954
1488979,1787,France,18-08-2023 01:21,App,Diego Freyre,8980
844243,1897,USA,18-08-2023 22:35,Whatsapp,Akiko Shimamura,911
350253,1752,Australia,18-08-2023 22:55,Other,Veysel Oeztan,9824
930116,918,Australia,18-08-2023 23:37,App,Victoria Ashworth,4873
622656,418,Singapore,19-08-2023 00:03,Other,Leslie Taylor,6905
1544633,714,USA,19-08-2023 01:09,Other,Yoshi Tannamuri,347
145440,948,Finland,19-08-2023 01:19,Whatsapp,Valarie Nelson,140
966739,881,France,20-08-2023 00:41,Other,Kwai Yu,4693
517712,817,USA,20-08-2023 00:57,Other,Valarie Young,8560
608204,1791,USA,20-08-2023 01:01,App,Adrian Huxley,1936
535213,998,Norway,20-08-2023 01:06,Website,Christina Berglund,1196
1231036,53,Italy,20-08-2023 01:30,Website,Victoria Ashworth,312
1173471,1979,Finland,20-08-2023 02:00,Other,Helen Bennett,7703
846919,338,India,20-08-2023 02:07,Website,Valarie Nelson,2100
306677,1145,USA,20-08-2023 23:45,Other,Francisca Cervantes,6771
1221201,1523,Spain,21-08-2023 00:02,Website,Valarie Nelson,9665
1532610,1871,Italy,21-08-2023 00:03,Whatsapp,Marie Bertrand,8644
675864,15,Germany,21-08-2023 00:12,Website,Anna O'Hara,9493
1548655,327,India,21-08-2023 00:46,Website,Kyung Yu,8582
1244668,1872,France,21-08-2023 01:06,Website,Wendy Victorino,9021
1674149,1974,USA,21-08-2023 01:09,App,Juri Yoshido,2019
1086644,940,USA,21-08-2023 01:23,Website,Juri Hirano,9735
863202,1103,India,21-08-2023 01:24,Whatsapp,Diego Freyre,5136
1400596,367,India,21-08-2023 23:08,Whatsapp,Sue Taylor,680
261671,1566,USA,21-08-2023 23:32,App,Maria Larsson,7957
646139,1792,Denmark,21-08-2023 23:33,App,Maria Larsson,5161
171269,516,France,22-08-2023 00:18,Whatsapp,Dominique Perrier,5709
839161,1055,India,22-08-2023 00:44,App,Victoria Ashworth,9736
492948,1109,India,22-08-2023 00:53,Website,Adrian Huxley,709
1000209,240,USA,22-08-2023 01:00,App,Sue King,3641
593583,513,USA,22-08-2023 01:08,Other,Tony Calaghan,9848
305291,1519,Spain,22-08-2023 23:10,Whatsapp,Roland Mendel,3778
658249,1588,France,22-08-2023 23:10,Whatsapp,Jytte Petersen,6820
1608036,1794,Australia,22-08-2023 23:43,Other,Jeff Young,3016
1288242,1879,USA,23-08-2023 00:05,Whatsapp,Sean Connery,5169
723244,1347,France,23-08-2023 00:11,Whatsapp,Arnold Cruz,6759
597539,31,USA,23-08-2023 01:13,Whatsapp,Paolo Accorti,6892
1525718,255,Italy,23-08-2023 01:22,Whatsapp,Dean Cassidy,1434
1198240,1548,France,23-08-2023 01:53,Whatsapp,Rosa Hernandez,1736
1347158,621,USA,23-08-2023 23:25,Website,Dan Lewis,468
1182819,562,Singapore,23-08-2023 23:26,Whatsapp,Giovanni Rovelli,7031
1552540,1457,Australia,23-08-2023 23:48,Other,Anna O'Hara,9266
1336024,1011,France,24-08-2023 00:18,Other,Jan Klaeboe,8888
875015,849,France,24-08-2023 00:25,Whatsapp,Valarie Nelson,235
10508,1016,India,24-08-2023 23:13,Whatsapp,Marta Hernandez,4247
1561588,237,France,24-08-2023 23:18,Other,Sue Frick,7424
275855,869,Austria,24-08-2023 23:51,App,Kwai Yu,7700
728697,1913,Italy,25-08-2023 00:11,App,Michael Holz,6226
588730,40,Australia,25-08-2023 00:20,Other,Paul Henriot,238
1212775,1685,USA,25-08-2023 01:26,App,Michael Holz,9604
1000225,1329,USA,25-08-2023 23:04,Website,Wendy Victorino,3066
1675253,632,USA,26-08-2023 00:18,Website,Diego Freyre,3340
1492578,1234,USA,26-08-2023 00:22,Whatsapp,Matti Karttunen,3400
743932,543,France,26-08-2023 00:28,Other,Sean Connery,5966
1215680,1927,Spain,26-08-2023 00:46,Website,Diego Freyre,1775
1508738,1408,USA,26-08-2023 00:50,Other,Marta Hernandez,8503
1490112,348,France,26-08-2023 01:03,Other,Michael Frick,7429
255781,847,India,26-08-2023 22:47,Other,Roland Keitel,298
262192,418,Singapore,26-08-2023 22:54,Whatsapp,Georg Pipps,6532
879541,907,Denmark,26-08-2023 22:58,Whatsapp,Mary Saveley,1465
600527,278,USA,26-08-2023 23:16,Whatsapp,Valarie Young,8597
797824,931,USA,26-08-2023 23:38,Other,Michael Frick,7354
1069094,1854,USA,27-08-2023 01:11,Other,Juri Yoshido,8536
1542275,1647,USA,27-08-2023 01:43,Whatsapp,Juri Hirano,8992
911307,1606,France,27-08-2023 23:32,Whatsapp,Anna O'Hara,8205
209185,541,USA,28-08-2023 00:16,App,Diego Freyre,4430
1023043,1237,USA,28-08-2023 00:25,App,Sue King,534
702331,1848,USA,28-08-2023 00:33,App,Diego Freyre,5015
630561,1201,France,28-08-2023 01:11,Whatsapp,Pascale Cartrain,6934
1629259,1982,Italy,28-08-2023 01:19,App,Daniel Da Cunha,9052
1471380,139,USA,28-08-2023 23:02,Other,Diego Freyre,2139
837731,783,USA,28-08-2023 23:18,Other,Kwai Yu,3632
262946,1835,Finland,28-08-2023 23:25,Whatsapp,Maria Hernandez,934
1236573,1036,India,28-08-2023 23:54,Website,Valarie Nelson,1114
690812,985,USA,29-08-2023 00:07,App,Maurizio Moroni,3887
296042,722,USA,29-08-2023 00:48,Whatsapp,Kwai Yu,3962
788290,29,Spain,29-08-2023 01:11,App,Laurence Lebihan,9872
1130287,362,India,30-08-2023 00:53,Website,Diego Freyre,7662
659698,767,USA,30-08-2023 01:20,Website,Valarie Nelson,6482
1625256,1551,USA,30-08-2023 01:53,Whatsapp,Jonas Bergulfsen,2960
499145,61,Spain,30-08-2023 22:54,Website,Valarie Nelson,165
56130,1446,Germany,30-08-2023 23:29,Website,Julie Brown,9631
1366911,1017,India,30-08-2023 23:40,Other,Jeff Young,1302
458560,210,USA,31-08-2023 00:00,Other,Georg Pipps,9234
1654315,762,Denmark,31-08-2023 00:20,App,Michael Frick,4846
588588,548,USA,31-08-2023 00:27,Whatsapp,Violeta Benitez,1656
197854,347,Denmark,31-08-2023 00:56,App,Diego Freyre,1674
1553858,699,USA,31-08-2023 01:16,App,Jean Fresnisre,7598
232261,1269,Switzerland,31-08-2023 22:35,Whatsapp,Dean Cassidy,434
1629885,366,India,31-08-2023 23:57,Other,Diego Freyre,6675
1546802,1394,USA,01-09-2023 00:26,Website,Leslie Murphy,8149
893771,416,India,01-09-2023 00:34,Whatsapp,Mart¡n Sommer,1398
1465254,1992,Denmark,01-09-2023 00:43,Website,Adrian Huxley,5514
366394,1048,India,01-09-2023 00:45,Other,Diego Freyre,3380
973367,1170,Germany,01-09-2023 01:16,App,Janine Labrune,8512
888938,1606,France,01-09-2023 01:34,Other,Valarie Nelson,1061
588329,1170,Germany,01-09-2023 01:50,Other,Michael Holz,987
1102591,874,USA,01-09-2023 14:20,App,Mart¡n Sommer,8227
400957,1746,Italy,01-09-2023 23:32,Other,Michael Donnermeyer,382
794197,313,India,01-09-2023 23:47,Other,Dan Lewis,4130
429796,771,Denmark,02-09-2023 00:44,Website,Pirkko Koskitalo,9994
1158886,1479,USA,02-09-2023 00:45,Website,Michael Frick,3135
202334,358,Spain,02-09-2023 00:55,Other,Allen Nelson,4560
425554,1363,France,02-09-2023 23:27,Website,Roland Mendel,6327
315977,1837,Switzerland,03-09-2023 00:01,Website,Jean Fresnisre,8432
596287,516,France,03-09-2023 00:51,Website,Adrian Huxley,5995
1635597,1235,Singapore,03-09-2023 23:09,Whatsapp,Leslie Murphy,7590
400062,1054,India,03-09-2023 23:17,Other,Allen Nelson,1436
259823,1557,USA,03-09-2023 23:18,Website,Kwai Yu,5762
1661217,1025,Australia,03-09-2023 23:21,Website,Valarie Nelson,9380
294015,669,USA,03-09-2023 23:27,App,Henriette Pfalzheim,9046
822544,1930,USA,04-09-2023 02:00,App,Francisca Cervantes,708
529816,424,Spain,04-09-2023 23:49,Website,Ann Brown,4135
837435,670,Australia,04-09-2023 23:52,Whatsapp,Kyung Yu,4671
444540,112,USA,05-09-2023 00:24,Website,Anna O'Hara,8547
1628939,1474,USA,05-09-2023 00:54,Website,Diego Freyre,4675
69722,571,Finland,05-09-2023 00:58,Website,Tony Calaghan,1269
875981,991,USA,05-09-2023 01:14,Website,Jonas Bergulfsen,6567
276276,1442,USA,05-09-2023 01:29,Website,Palle Ibsen,5165
1605621,98,Denmark,05-09-2023 01:33,App,Violeta Benitez,4118
865712,599,Australia,05-09-2023 01:39,Website,Mary Saveley,8680
805121,704,USA,05-09-2023 01:46,Website,Kalle Suominen,6764
804356,1586,France,05-09-2023 02:07,Whatsapp,Diego Freyre,9054
1289588,336,Spain,05-09-2023 23:54,Whatsapp,Valarie Nelson,4944
709317,253,France,06-09-2023 00:01,Whatsapp,Leslie Murphy,9441
1099712,772,France,06-09-2023 01:29,App,Maria Larsson,9284
1580986,523,USA,06-09-2023 02:05,Website,Dominique Perrier,438
1412551,610,France,07-09-2023 00:11,Other,Valarie Nelson,425
743961,98,Denmark,07-09-2023 00:39,Other,Yoshi Tannamuri,2467
1660467,46,Finland,07-09-2023 00:41,Other,Janine Labrune,7481
195686,67,Italy,07-09-2023 01:04,Whatsapp,Victoria Ashworth,2651
1165350,1526,USA,07-09-2023 01:09,Website,Maria Larsson,4870
1376427,1430,USA,07-09-2023 23:07,Other,Jeff Young,9138
664724,29,Spain,07-09-2023 23:40,App,Catherine Dewey,6535
254112,1975,USA,07-09-2023 23:46,App,Miguel Barajas,2037
1607569,1930,USA,07-09-2023 23:47,Website,Maria Hernandez,1307
895436,346,Spain,08-09-2023 00:38,Other,Tony Calaghan,6750
1279393,1340,Italy,08-09-2023 01:01,Other,Helen Bennett,9753
924407,1824,USA,08-09-2023 22:32,Website,Peter Ferguson,2760
497302,1539,USA,08-09-2023 23:29,Website,Ann Brown,7579
559948,1548,France,08-09-2023 23:30,Whatsapp,Peter Ferguson,1404
910034,1798,USA,08-09-2023 23:31,Website,Mart¡n Sommer,3805
1255720,1690,Australia,09-09-2023 00:20,App,Diego Freyre,6466
1674723,1511,USA,09-09-2023 22:47,Website,Giovanni Rovelli,3096
1180567,898,USA,09-09-2023 22:56,Other,Sue Frick,7717
1058847,977,India,09-09-2023 23:10,Website,Jesus Fernandez,2786
1667673,991,USA,09-09-2023 23:31,App,Catherine Dewey,1581
1421840,1128,France,09-09-2023 23:38,App,Peter Ferguson,1084
14971,148,Spain,10-09-2023 00:06,Other,Violeta Benitez,7545
1586073,1330,Australia,10-09-2023 00:40,App,Rosa Hernandez,9985
534708,854,USA,10-09-2023 00:52,Other,Yoshi Tannamuri,577
573756,1900,Singapore,10-09-2023 01:15,Whatsapp,Peter Ferguson,7244
1061016,1561,Switzerland,10-09-2023 01:31,App,Catherine Dewey,7486
1007700,841,USA,10-09-2023 23:34,Website,Mory Kentary,7646
1086091,863,Ireland,10-09-2023 23:34,App,Jonas Bergulfsen,6063
1374086,206,USA,10-09-2023 23:42,Other,Akiko Shimamura,622
1376269,1006,Australia,11-09-2023 00:31,Website,Maria Hernandez,1068
831130,315,India,11-09-2023 00:35,Website,Eric Natividad,7205
748762,946,India,11-09-2023 00:40,Website,Paolo Accorti,9843
284974,1218,USA,11-09-2023 01:36,Website,Valarie Young,5755
816536,1147,France,11-09-2023 23:28,Whatsapp,Diego Freyre,5485
1223016,1161,Spain,11-09-2023 23:41,Whatsapp,Maria Larsson,4739
127352,1534,USA,12-09-2023 00:12,App,Valarie Nelson,8980
447970,1464,France,12-09-2023 01:12,Other,Diego Freyre,2974
493043,1357,Ireland,12-09-2023 22:55,Other,Diego Freyre,852
1047874,420,Spain,12-09-2023 23:00,App,Julie King,4920
1649225,859,USA,12-09-2023 23:05,Other,Anna O'Hara,811
1457155,418,Singapore,13-09-2023 00:13,Website,Juri Hirano,2807
543294,1504,France,13-09-2023 00:27,Whatsapp,Elizabeth Lincoln,3639
471520,188,India,13-09-2023 00:39,Website,Diego Freyre,8652
786170,1676,Austria,13-09-2023 00:44,Website,Paul Henriot,5008
1549353,1603,USA,13-09-2023 01:24,Website,Daniel Tonini,2101
347767,299,India,13-09-2023 23:41,App,Diego Freyre,6931
630634,723,Denmark,13-09-2023 23:47,Other,Diego Freyre,2225
829375,956,France,14-09-2023 00:16,Other,Diego Freyre,1515
1562703,347,Denmark,14-09-2023 00:25,Whatsapp,Janine Labrune,1845
609243,1400,USA,14-09-2023 00:37,App,Maria Hernandez,7072
1239461,245,India,14-09-2023 01:17,Website,Julie King,653
1473392,1230,Spain,14-09-2023 01:42,Whatsapp,Peter Ferguson,4758
908702,1392,Ireland,14-09-2023 23:18,Website,Michael Frick,8379
1483729,1668,USA,14-09-2023 23:47,Whatsapp,Janine Labrune,1625
276403,1356,Spain,14-09-2023 23:58,Website,Michael Frick,8633
234705,1367,Italy,15-09-2023 00:01,Other,Valarie Nelson,1662
1490598,1613,USA,15-09-2023 00:13,Website,Juri Yoshido,2270
71722,1420,USA,15-09-2023 00:34,App,Georg Pipps,8556
482210,1507,USA,15-09-2023 01:25,Other,Julie Brown,4514
279515,713,Finland,15-09-2023 23:00,App,Valarie Nelson,4633
312413,1696,USA,16-09-2023 00:17,App,Valarie Nelson,7605
309642,1222,Spain,16-09-2023 00:34,Other,Leslie Murphy,2898
1256855,243,USA,16-09-2023 00:56,Website,Elizabeth Devon,2567
614468,801,France,16-09-2023 01:04,Website,Daniel Tonini,1451
775387,945,France,16-09-2023 23:07,Whatsapp,Palle Ibsen,8620
645557,1114,India,16-09-2023 23:33,Whatsapp,Paolo Accorti,1567
1472426,338,India,16-09-2023 23:57,Other,Janine Labrune,2068
1444921,973,USA,17-09-2023 00:13,App,Henriette Pfalzheim,7329
968469,711,USA,17-09-2023 00:15,App,Palle Ibsen,187
374946,931,USA,17-09-2023 00:38,Whatsapp,Daniel Da Cunha,8553
443577,507,USA,17-09-2023 01:34,App,Laurence Lebihan,7940
225264,1973,USA,17-09-2023 01:53,Website,Jeff Young,5089
281454,1413,Spain,17-09-2023 23:51,Other,Laurence Lebihan,5802
957446,49,France,18-09-2023 00:17,Other,Diego Freyre,5585
1107986,632,USA,18-09-2023 00:30,Other,Anna O'Hara,384
503957,1442,USA,18-09-2023 01:06,App,Yoshi Tannamuri,2938
1079761,1873,Australia,18-09-2023 01:12,Whatsapp,Carine Schmitt,9752
101815,520,Spain,18-09-2023 01:37,Whatsapp,Christina Berglund,5420
882347,1938,USA,18-09-2023 22:35,App,Valarie Nelson,3811
940084,239,India,19-09-2023 00:05,Whatsapp,Laurence Lebihan,2257
1359599,883,USA,19-09-2023 00:12,Other,Diego Freyre,2508
888702,746,USA,19-09-2023 00:52,App,Peter Ferguson,98
477068,396,Spain,19-09-2023 01:12,App,Jeff Young,6110
1400564,768,USA,19-09-2023 01:26,App,Adrian Huxley,5190
1274561,640,France,19-09-2023 01:57,App,Valarie Thompson,3448
372217,43,Singapore,19-09-2023 23:19,Other,Valarie Nelson,6713
941028,1311,USA,19-09-2023 23:27,App,Julie Young,9422
573406,695,France,19-09-2023 23:58,Other,Daniel Tonini,989
369020,1740,USA,20-09-2023 01:03,Website,Paolo Accorti,8651
1665934,89,Italy,20-09-2023 01:16,Other,Eduardo Saavedra,4910
1595262,1837,Switzerland,20-09-2023 23:31,Other,Diego Freyre,8118
513417,1836,France,21-09-2023 00:48,Other,Jeff Young,2613
205425,1760,France,21-09-2023 01:13,Other,Veysel Oeztan,9729
548423,1109,India,21-09-2023 01:16,Other,Tony Calaghan,3958
1498622,1094,India,22-09-2023 00:11,App,Elizabeth Devon,6659
1086104,654,France,22-09-2023 00:22,Website,Marie Bertrand,1737
49060,430,India,22-09-2023 00:33,Other,Kyung Yu,5513
340986,1570,USA,22-09-2023 23:36,Whatsapp,Georg Pipps,3502
489692,1249,USA,23-09-2023 00:23,Whatsapp,Victoria Ashworth,9580
558573,342,India,23-09-2023 00:35,Other,Julie Murphy,2278
53899,392,India,23-09-2023 00:53,Whatsapp,Peter Ferguson,8165
463922,172,USA,23-09-2023 01:05,Website,Eric Natividad,484
1339556,1216,Australia,23-09-2023 01:20,Website,Diego Freyre,1757
626705,868,Switzerland,23-09-2023 01:31,App,Valarie Thompson,2713
544608,643,India,23-09-2023 01:56,App,Janine Labrune,3678
396721,410,India,23-09-2023 22:45,App,Valarie Thompson,3567
1502119,214,USA,23-09-2023 23:28,App,Eric Natividad,8968
1520253,1775,USA,23-09-2023 23:52,Website,Tony Calaghan,429
1668581,186,Singapore,24-09-2023 00:49,Website,Juri Yoshido,6296
40114,172,USA,24-09-2023 01:12,App,Veysel Oeztan,1841
622405,953,USA,24-09-2023 01:23,Whatsapp,Georg Pipps,9431
943149,640,France,24-09-2023 22:47,Whatsapp,Sue King,6730
897460,711,USA,24-09-2023 23:05,App,Mary Saveley,3851
1346080,254,France,24-09-2023 23:34,Other,Georg Pipps,9148
1239298,270,Australia,24-09-2023 23:41,App,Palle Ibsen,1355
217952,1102,India,24-09-2023 23:49,Whatsapp,Kwai Yu,3521
1438726,1037,India,25-09-2023 00:02,Whatsapp,Diego Freyre,2991
118335,1715,USA,25-09-2023 00:11,Other,Henriette Pfalzheim,477
652344,1854,USA,25-09-2023 00:54,Other,Peter Ferguson,1170
688473,829,USA,25-09-2023 01:13,App,Diego Freyre,2835
196872,1250,USA,25-09-2023 01:13,App,Mart¡n Sommer,5888
73642,1519,Spain,25-09-2023 01:16,Whatsapp,Maria Larsson,3758
704734,1243,Spain,25-09-2023 22:35,Website,Janine Labrune,9313
1016456,69,USA,25-09-2023 22:43,Whatsapp,Akiko Shimamura,1984
840518,1150,USA,25-09-2023 23:20,Other,Palle Ibsen,4427
1063239,1639,Australia,25-09-2023 23:27,Other,Elizabeth Lincoln,3101
808278,1796,Denmark,25-09-2023 23:39,Website,Giovanni Rovelli,1968
31216,1240,Germany,25-09-2023 23:46,Website,Julie Murphy,8294
1334431,522,USA,26-09-2023 00:42,Whatsapp,Michael Holz,6918
1200718,1963,Australia,26-09-2023 00:45,App,Allen Nelson,8488
968501,534,India,26-09-2023 00:47,Whatsapp,Michael Frick,98
422786,1530,Austria,26-09-2023 01:01,App,Sue Frick,642
864760,1777,USA,26-09-2023 01:13,App,Eduardo Saavedra,1621
976435,704,USA,26-09-2023 01:20,Website,Julie Young,5887
582139,170,Italy,26-09-2023 02:09,App,Palle Ibsen,2002
1305831,1531,Singapore,26-09-2023 23:11,Whatsapp,Jytte Petersen,695
551997,1620,USA,26-09-2023 23:22,Whatsapp,Kwai Yu,5017
1454915,1109,India,26-09-2023 23:40,Whatsapp,Jonas Bergulfsen,5760
280459,457,Denmark,26-09-2023 23:42,Whatsapp,Diego Freyre,3197
1112646,1355,Spain,27-09-2023 00:27,Whatsapp,Martine Rance,8949
425673,1058,India,27-09-2023 00:44,Website,Veysel Oeztan,491
1100277,1886,Australia,27-09-2023 01:05,Other,Marta Hernandez,1924
918183,1795,France,27-09-2023 01:08,Website,Michael Holz,4196
1157103,868,Switzerland,27-09-2023 01:35,Whatsapp,Palle Ibsen,6840
1070438,1420,USA,27-09-2023 02:23,Website,Sue Taylor,9991
935343,1143,Italy,27-09-2023 23:28,Website,Jeff Young,1325
1312340,721,India,28-09-2023 00:20,App,Diego Freyre,9364
574480,1907,Australia,28-09-2023 00:23,Whatsapp,Daniel Da Cunha,6577
519130,1036,India,28-09-2023 00:35,Website,Victoria Ashworth,6750
890131,879,USA,28-09-2023 01:51,Website,Valarie Nelson,3832
365718,1080,India,28-09-2023 22:47,Website,Valarie Nelson,5697
1051553,231,USA,29-09-2023 00:26,Whatsapp,Kyung Yu,8153
1271264,450,Italy,29-09-2023 01:13,Website,Dan Lewis,2686
1234361,1857,France,29-09-2023 01:59,Website,Akiko Shimamura,760
1494501,1519,Spain,29-09-2023 23:29,Other,Paul Henriot,5248
319587,1505,USA,30-09-2023 00:04,Other,Palle Ibsen,1648
1452068,658,India,30-09-2023 01:26,Website,Rosa Hernandez,1299
1057228,1029,Spain,30-09-2023 23:50,Website,Diego Freyre,9442
517568,1475,Spain,01-10-2023 00:30,Other,Valarie Nelson,794
1081409,1084,India,01-10-2023 00:58,Whatsapp,Daniel Da Cunha,7433
1004148,9,France,01-10-2023 01:03,Whatsapp,Adrian Huxley,9670
122068,624,Australia,01-10-2023 01:43,Other,Janine Labrune,3030
1133062,226,USA,01-10-2023 23:00,Website,Diego Freyre,3501
822906,882,Singapore,02-10-2023 00:29,App,Helen Bennett,8093
140002,1848,USA,02-10-2023 00:49,Whatsapp,Palle Ibsen,3536
573331,1045,Spain,02-10-2023 01:19,Website,Veysel Oeztan,8506
1075762,1612,Spain,02-10-2023 02:14,App,Mary Saveley,3402
685841,446,USA,02-10-2023 22:56,App,Steve Frick,7514
467965,550,USA,02-10-2023 23:43,Whatsapp,Sue Taylor,8296
844669,1599,USA,03-10-2023 00:05,Website,Diego Freyre,3252
1234702,747,Italy,03-10-2023 00:12,Other,Pirkko Koskitalo,8157
474847,1316,Australia,03-10-2023 00:25,Website,Michael Frick,4155
1121011,1757,Spain,03-10-2023 01:02,Other,Arnold Cruz,1675
1355679,1315,USA,03-10-2023 01:05,Whatsapp,Michael Donnermeyer,8855
886188,581,USA,03-10-2023 01:12,Website,Roland Keitel,5000
1206775,728,India,03-10-2023 23:22,App,Elizabeth Devon,967
653986,1079,India,03-10-2023 23:26,Other,Valarie Nelson,6834
1237541,354,India,03-10-2023 23:58,Website,Sue King,301
1666856,1370,Ireland,04-10-2023 01:20,Other,Kwai Yu,148
1477405,1342,USA,04-10-2023 01:32,Whatsapp,Elizabeth Lincoln,6068
10208,1219,USA,04-10-2023 01:42,Website,Janine Labrune,3866
872066,510,USA,04-10-2023 23:49,App,Diego Freyre,7354
961949,1076,India,05-10-2023 00:01,Website,Steve Frick,2153
1632433,520,Spain,05-10-2023 00:05,Website,Diego Freyre,2927
56703,381,Italy,05-10-2023 00:22,Whatsapp,Juri Hirano,3490
953981,1513,USA,05-10-2023 00:28,Other,Julie Young,9670
1145871,1893,Australia,05-10-2023 00:32,Whatsapp,Pirkko Koskitalo,2301
920294,474,Finland,05-10-2023 01:21,Whatsapp,Juri Yoshido,6177
1582591,618,Finland,05-10-2023 01:34,App,Michael Frick,6609
384942,1938,USA,05-10-2023 23:20,Other,Jeff Young,5617
395235,869,Austria,06-10-2023 00:00,Other,Annette Roulet,6921
1662668,1000,India,06-10-2023 00:15,Website,Elizabeth Devon,4805
585596,1447,Singapore,06-10-2023 00:36,Whatsapp,Diego Freyre,8848
1280103,909,India,06-10-2023 01:10,Other,Giovanni Rovelli,2054
328597,221,Australia,06-10-2023 01:46,Whatsapp,Maurizio Moroni,5537
1491897,1955,Spain,06-10-2023 01:46,Whatsapp,Marta Hernandez,9703
1420854,1759,Spain,06-10-2023 23:27,Website,Giovanni Rovelli,1964
33963,1251,USA,06-10-2023 23:40,Other,Allen Nelson,6147
953922,1112,Spain,07-10-2023 00:04,Website,Laurence Lebihan,4161
1211500,1120,Denmark,07-10-2023 00:29,Other,Maurizio Moroni,845
708846,1644,Australia,07-10-2023 00:33,App,Wing C Tam,3069
1479736,1363,France,07-10-2023 00:44,Other,Marta Hernandez,2193
642874,901,USA,07-10-2023 00:54,Website,Adrian Huxley,1789
1284119,1980,Switzerland,07-10-2023 01:14,App,Pirkko Koskitalo,6976
394904,1620,USA,07-10-2023 01:42,App,Matti Karttunen,3234
769009,541,USA,07-10-2023 22:59,Whatsapp,Kalle Suominen,2143
1225156,1447,Singapore,07-10-2023 23:21,Whatsapp,Eduardo Saavedra,520
1154586,1031,Australia,08-10-2023 00:03,Whatsapp,Wendy Victorino,5173
737059,849,France,08-10-2023 00:44,App,Diego Freyre,8652
532196,1019,Italy,08-10-2023 00:48,Other,Wendy Victorino,3019
537514,12,Spain,08-10-2023 00:57,Website,Julie Brown,8747
635304,95,India,08-10-2023 01:28,App,Julie Murphy,201
1584769,1176,USA,08-10-2023 23:22,Whatsapp,Miguel Barajas,1945
1475354,1633,Australia,09-10-2023 00:27,Other,Peter Ferguson,7693
758496,1974,USA,09-10-2023 00:40,Website,Julie Brown,2202
315899,1934,Spain,09-10-2023 00:56,Whatsapp,Anna O'Hara,6965
213090,10,Norway,09-10-2023 01:03,Other,Jytte Petersen,9353
489835,974,France,09-10-2023 01:26,Other,Laurence Lebihan,6589
228562,1812,Spain,09-10-2023 01:28,Whatsapp,Eric Natividad,1733
299700,533,USA,09-10-2023 01:32,Whatsapp,Maria Larsson,7166
595005,377,India,09-10-2023 01:49,Other,Sean Connery,1845
1234926,1983,Spain,09-10-2023 23:27,Whatsapp,Julie Brown,2280
23598,1017,India,10-10-2023 00:52,App,Mary Saveley,3015
153648,1459,France,10-10-2023 00:55,Website,Akiko Shimamura,7435
1297610,1732,USA,10-10-2023 01:24,Website,Valarie Nelson,2563
612088,1411,Spain,10-10-2023 01:41,Whatsapp,Paolo Accorti,2946
1632791,1581,USA,10-10-2023 23:27,Other,Eric Natividad,3408
568799,1429,Austria,11-10-2023 23:51,Other,Peter Ferguson,9085
611265,396,Spain,12-10-2023 00:06,Other,Steve Thompson,1305
789675,817,USA,12-10-2023 00:15,Website,Valarie Nelson,627
443968,1179,Spain,12-10-2023 00:39,App,Annette Roulet,7784
1064900,1928,Australia,12-10-2023 00:44,Website,Diego Freyre,7612
1677075,460,Australia,12-10-2023 23:57,App,Steve Thompson,7376
224155,753,USA,13-10-2023 00:00,App,Eric Natividad,4988
182299,570,India,13-10-2023 00:33,App,Diego Freyre,2238
103462,1280,USA,13-10-2023 00:35,Whatsapp,Julie Brown,9693
10667,467,France,13-10-2023 01:01,Whatsapp,Jonas Bergulfsen,840
1620752,1687,Australia,13-10-2023 23:37,Other,Valarie Nelson,7191
1223038,1723,Spain,13-10-2023 23:51,App,Jesus Fernandez,8273
942561,1263,USA,13-10-2023 23:52,Other,Victoria Ashworth,1046
1441153,1510,Norway,14-10-2023 00:39,App,Laurence Lebihan,3392
767976,1079,India,14-10-2023 00:45,App,Christina Berglund,4080
1228563,255,Italy,14-10-2023 00:48,Website,William Brown,531
311285,511,USA,14-10-2023 23:47,Website,Paolo Accorti,3345
775856,146,Norway,15-10-2023 00:24,App,Julie King,5780
44241,800,Ireland,15-10-2023 00:32,Whatsapp,Julie King,3306
924191,1970,France,15-10-2023 01:05,Other,Arnold Cruz,925
302110,1357,Ireland,15-10-2023 01:26,App,Georg Pipps,4576
331797,1190,Norway,15-10-2023 01:46,Whatsapp,Jan Klaeboe,5185
661822,177,India,15-10-2023 23:37,Whatsapp,Mary Saveley,2352
671412,356,India,16-10-2023 00:11,Whatsapp,Diego Freyre,1921
183352,1682,France,16-10-2023 00:35,Whatsapp,Jeff Young,8347
1168908,982,USA,16-10-2023 01:12,Whatsapp,Kyung Tseng,6598
382563,1070,Singapore,16-10-2023 01:22,Website,Anna O'Hara,471
499301,125,Spain,16-10-2023 01:28,Website,Diego Freyre,8557
89864,1150,USA,16-10-2023 01:51,Other,Ann Brown,8022
952497,1649,USA,16-10-2023 23:33,Other,Diego Freyre,1132
137231,1344,Spain,17-10-2023 00:00,Whatsapp,Kalle Suominen,6898
1482389,1928,Australia,17-10-2023 00:15,Whatsapp,Kalle Suominen,32
1063742,212,Germany,17-10-2023 00:44,Whatsapp,Paolo Accorti,359
